Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2027-02-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2151.031168832813,1968.8892910890504,2333.1730465765754,1872.469205309662,2429.593132355964,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2027-03-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2158.19567474913,1976.050542216516,2340.340807281744,1879.628733455987,2436.762616042273,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2027-04-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2165.3601806654465,1983.211029967429,2347.509331363464,1886.7870941186231,2443.9332672122696,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2027-05-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2172.5246865817635,1990.370674034213,2354.678699129314,1893.9441644777305,2451.1052086857967,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2027-06-01,SEA,Sealing Systems,Sealing Systems Service Kit,SEA-07,ETS,2179.6891924980805,1997.5293941288776,2361.848990867283,1901.099821743424,2458.278563252737,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,ETS
2026-07-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-08-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-09-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-10-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-11-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-12-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-01-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-02-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-03-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-04-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-05-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2027-06-01,SEA,Sealing Systems,Sealing Systems Premium,SEA-08,Mean,2345.222222222222,2074.8311010550033,2615.613343389441,1931.6946877277776,2758.7497567166665,Native fable 80% and 95% model intervals,Stable,,,,,,,,,,Mean
2026-07-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,422.0873146776957,359.9393660311244,484.235263324267,327.0402293046137,517.1344000507777,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-08-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,426.1480400425858,364.00009012721586,488.2959899579558,331.1009527290437,521.195127356128,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-09-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,430.2087654074759,368.06081263758415,492.3567181773676,335.1616737283195,525.2558570866322,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-10-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,434.269490772366,372.1215329280139,496.4174486167181,339.2223913324923,529.3165902122397,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-11-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,438.3302161372561,376.18225036429,500.47818191022225,343.2831045716135,533.3773277028987,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-12-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,442.39094150214623,380.2429643121977,504.53891869209474,347.3438124757359,537.4380705285566,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-01-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,446.4516668670363,384.3036741375238,508.599659596549,351.40451407491355,541.4988196591592,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-02-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,450.51239223192647,388.36437920605584,512.6604052577972,355.46520839920277,545.5595760646502,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-03-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,454.5731175968166,392.4250788835837,516.7211563100493,359.52589447866245,549.6203407149706,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-04-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,458.63384296170665,396.4857725358995,520.7819133875138,363.5865713433555,553.6811145800579,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-05-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,462.6945683265968,400.54645952879815,524.8426771243954,367.6472380233488,557.7418986298447,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-06-01,SNS,Sensor Modules,Sensor Modules Core,SNS-01,ETS,466.7552936914869,404.60713922807815,528.9034481548956,371.7078935487151,561.8026938342587,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-07-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,492.10860939391074,391.35956444090937,592.8576543469121,338.02624166587,646.1909771219515,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-08-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,496.43725697779166,394.8020090376759,598.0725049179075,340.9995587391148,651.8749552164686,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-09-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,500.76590456167264,398.2444510937373,603.287358029608,343.9728719266865,657.5589371966588,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-10-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,505.0945521455536,401.68688962277395,608.5022146683332,346.9461797201393,663.2429245709678,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-11-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,509.4231997294345,405.1293236539655,613.7170758049035,349.9194806347316,668.9269188241374,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-12-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,513.7518473133155,408.5717522311839,618.931942395447,352.8927732081918,674.6109214184391,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-01-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,518.0804948971963,412.0141744122295,624.1468153821631,355.86605599954976,680.2949337948429,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-02-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,522.4091424810773,415.45658926810273,629.361695694052,358.83932758802337,685.9789573741313,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-03-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,526.7377900649582,418.89899588231344,634.5765842476029,361.8125865719619,691.6629935579545,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-04-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,531.0664376488392,422.3413933502235,639.7914819474548,364.7858315678408,697.3470437298375,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-05-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,535.3950852327201,425.78378077842086,645.0063896870195,367.7590612093039,703.0311092561363,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-06-01,SNS,Sensor Modules,Sensor Modules Compact,SNS-02,ETS,539.723732816601,429.2261572841254,650.2213083490766,370.7322741462559,708.7151914869461,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-07-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,617.4509681993934,477.9366688299237,756.965267568863,404.0822599521377,830.819676446649,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-08-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,624.0064779351185,483.0109448640151,765.0020110062219,408.37241822956594,839.640537640671,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-09-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,630.5619876708437,488.08521722055474,773.0387581211326,412.6625708826642,848.4614044590231,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-10-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,637.1174974065689,493.1594844793718,781.0755103337659,416.95271573946854,857.2822790736692,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-11-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,643.6730071422941,498.2337452465872,789.1122690380009,421.2428506682248,866.1031636163633,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-12-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,650.2285168780191,503.30799815297087,797.1490356030674,425.5329735748765,874.9240601811618,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-01-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,656.7840266137443,508.3822418523909,805.1858113750978,429.8230824006922,883.7449708267965,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-02-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,663.3395363494695,513.4564750203581,813.222597678581,434.113175120041,892.5658975788981,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-03-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,669.8950460851946,518.5306963526572,821.2593958177321,438.4032497382973,901.386842432092,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-04-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,676.4505558209198,523.6049045640552,829.2962070777844,442.693304289867,910.2078073519726,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-05-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,683.006065556645,528.6790983870866,837.3330327262034,446.9833368363288,919.0287942769612,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-06-01,SNS,Sensor Modules,Sensor Modules Standard,SNS-03,ETS,689.5615752923701,533.7532765709046,845.3698740138356,451.273345464678,927.8498051200622,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-07-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,687.990432574059,563.1215628986192,812.8593022494988,497.019976188182,878.960888959936,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2026-08-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,778.2329924069098,653.36412273147,903.1018620823496,587.2625360210328,969.2034487927868,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2026-09-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,820.8516957166869,695.9828260412471,945.7205653921268,629.8812393308099,1011.822152102564,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2026-10-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,609.123017567606,484.2541478921662,733.9918872430458,418.15256118172897,800.093473953483,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2026-11-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,813.5700674391746,688.7011977637349,938.4389371146144,622.5996110532976,1004.5405238250517,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2026-12-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,750.2165341164916,625.3476644410518,875.0854037919314,559.2460777306146,941.1869905023686,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2027-01-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,811.1939239622484,686.3250542868086,936.0627936376882,620.2234675763714,1002.1643803481254,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2027-02-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,798.2843645792213,673.4154949037816,923.1532342546612,607.3139081933443,989.2548209650984,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2027-03-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,819.9534414107816,695.0845717353418,944.8223110862214,628.9829850249046,1010.9238977966586,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2027-04-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,605.2021531074574,480.33328343201765,730.0710227828972,414.2316967215804,796.1726094933344,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2027-05-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,697.2452961345599,572.3764264591201,822.1141658099997,506.2748397486829,888.2157525204369,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2027-06-01,SNS,Sensor Modules,Sensor Modules Heavy Duty,SNS-04,ARIMA,776.2165341164916,651.3476644410518,901.0854037919314,585.2460777306146,967.1869905023686,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ARIMA
2026-07-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,823.4994617854537,696.9764420682405,950.0224815026668,629.999201219966,1016.9997223509414,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-08-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,830.2794528292872,702.7147481101204,957.844157548454,635.1860725314718,1025.3728331271025,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-09-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,837.0594438731205,708.4530509928379,965.665836753403,640.3729390114557,1033.745948734785,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-10-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,843.8394349169539,714.1913494870997,973.487520346808,645.5597987798758,1042.119071054032,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-11-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,850.6194259607872,719.9296423818271,981.3092095397474,650.7466499845468,1050.4922019370276,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-12-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,857.3994170046205,725.6679284832688,989.1309055259724,655.9334907997844,1058.8653432094568,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-01-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,864.179408048454,731.4062066141572,996.9526094827507,661.1203194251123,1067.2384966717957,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-02-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,870.9593990922873,737.1444756129046,1004.77432257167,666.3071340840357,1075.6116641005387,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-03-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,877.7393901361206,742.8827343328317,1012.5960459394096,671.4939330228602,1083.984847249381,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-04-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,884.519381179954,748.6209816414355,1020.4177807184726,676.6807145095715,1092.3580478503366,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-05-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,891.2993722237874,754.3592164196904,1028.2395280278845,681.8674768327681,1100.7312676148065,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2027-06-01,SNS,Sensor Modules,Sensor Modules Precision,SNS-05,ETS,898.0793632676207,760.0974375613837,1036.0612889738577,687.0542183006436,1109.104508234598,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-07-01,SNS,Sensor Modules,Sensor Modules High Capacity,SNS-06,ETS,926.5430351170486,765.2713002428184,1087.8147699912788,679.8992007400362,1173.186869494061,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-08-01,SNS,Sensor Modules,Sensor Modules High Capacity,SNS-06,ETS,933.866077162478,772.5943389524773,1095.1378153724786,687.2222376838449,1180.509916641111,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-09-01,SNS,Sensor Modules,Sensor Modules High Capacity,SNS-06,ETS,941.1891192079074,779.917373493916,1102.460864921899,694.5452682529109,1187.832970162904,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-10-01,SNS,Sensor Modules,Sensor Modules High Capacity,SNS-06,ETS,948.5121612533368,787.2404022002447,1109.7839203064289,701.8682898979463,1195.1560326087272,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-11-01,SNS,Sensor Modules,Sensor Modules High Capacity,SNS-06,ETS,955.8352032987664,794.5634234045754,1117.1069831929572,709.1913000696655,1202.4791065278669,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
2026-12-01,SNS,Sensor Modules,Sensor Modules High Capacity,SNS-06,ETS,963.1582453441956,801.8864354400209,1124.4300552483703,716.5142962187854,1209.802194469606,Native fable 80% and 95% model intervals,Growth,,,,,,,,,,ETS
