Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,513.3795070234978,1270.6204929765022,312.94992507976576,1471.0500749202342,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,494.8994768676998,1289.1005231323002,284.6871578900691,1499.312842109931,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Naive,892.0,477.24203052608686,1306.7579694739131,257.6824240822625,1526.3175759177377,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,888.0,790.848304004527,985.151695995473,739.4193027362156,1036.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,929.0,831.848304004527,1026.151695995473,780.4193027362156,1077.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,907.0,809.848304004527,1004.151695995473,758.4193027362156,1055.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,872.0,774.848304004527,969.151695995473,723.4193027362156,1020.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,871.0,773.848304004527,968.151695995473,722.4193027362156,1019.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,850.0,752.848304004527,947.151695995473,701.4193027362156,998.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,827.0,729.848304004527,924.151695995473,678.4193027362156,975.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,854.0,756.848304004527,951.151695995473,705.4193027362156,1002.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,661.0,563.848304004527,758.151695995473,512.4193027362156,809.5806972637844,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,900.0,802.848304004527,997.151695995473,751.4193027362156,1048.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,896.0,798.848304004527,993.151695995473,747.4193027362156,1044.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,892.0,794.848304004527,989.151695995473,743.4193027362156,1040.5806972637845,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,878.2181396484375,798.8685913085938,936.5657348632812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,798.8685913085938,829.539306640625,849.2762451171875,864.8031005859375,878.2181396484375,890.3536987304688,902.351806640625,916.1285400390624,936.5657348632812
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,887.3173217773438,806.6746826171875,947.2996215820312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,806.6746826171875,837.9059448242188,858.606201171875,874.2390747070312,887.3173217773438,899.5255737304688,911.45361328125,925.4302368164062,947.2996215820312
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,872.4447021484375,774.689697265625,942.269775390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,774.689697265625,814.0045166015625,838.9963989257812,857.4012451171875,872.4447021484375,886.4290161132812,900.466796875,916.9198608398438,942.269775390625
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,877.7913208007812,781.9967651367188,949.43701171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,781.9967651367188,819.6676025390625,844.374755859375,862.8676147460938,877.7913208007812,891.8167724609375,906.1226806640624,923.239990234375,949.43701171875
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,872.4744873046875,771.3015747070312,951.6017456054688,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,771.3015747070312,810.8103637695312,836.6069946289062,856.2711791992188,872.4744873046875,887.7107543945312,903.4439697265624,922.3045654296876,951.6017456054688
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,870.53857421875,766.5340576171875,948.5333862304688,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,766.5340576171875,807.8936157226562,834.16064453125,854.1668090820312,870.53857421875,885.77001953125,901.4442749023438,920.1466064453124,948.5333862304688
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,864.108642578125,753.8091430664062,946.7801513671876,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,753.8091430664062,798.015625,825.7216186523438,846.7750244140625,864.108642578125,880.169189453125,896.8478393554688,916.6483764648438,946.7801513671876
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,873.76171875,770.79638671875,956.2880859375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,770.79638671875,810.9915161132812,836.4867553710938,856.6412353515625,873.76171875,889.6748046875,906.3212280273438,926.0941772460938,956.2880859375
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,861.7305297851562,747.3128051757812,948.0442504882812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,747.3128051757812,793.353271484375,821.8356323242188,843.6085815429688,861.7305297851562,878.2791137695312,895.771728515625,916.6168823242188,948.0442504882812
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,872.2868041992188,765.14453125,959.899658203125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,765.14453125,806.8499755859375,833.221923828125,854.17041015625,872.2868041992188,889.0414428710938,906.6806640625,927.7410278320312,959.899658203125
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,869.7001953125,760.5505981445312,961.2197265625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,760.5505981445312,802.9498291015625,829.84423828125,851.1676025390625,869.7001953125,886.996337890625,905.41845703125,927.321533203125,961.2197265625
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,TiRex2,870.7239990234375,760.0614624023438,959.6752319335938,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,760.0614624023438,803.5770263671875,830.7568359375,852.126708984375,870.7239990234375,887.9892578125,906.1321411132812,927.3897094726562,959.6752319335938
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1103.663532803993,1001.7453826800278,1205.581682927958,947.793173011618,1259.5338925963677,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1081.7623929821284,969.3128953833128,1194.211890580944,909.7857271195704,1253.7390588446865,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1084.291619359865,971.8421217610494,1196.7411169586808,912.314953497307,1256.2682852224232,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,959.891997965896,847.4425003670804,1072.3414955647115,787.915332103338,1131.868663828454,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,986.8222611524694,874.3727635536537,1099.2717587512852,814.8455952899113,1158.7989270150274,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,976.0278104750968,863.5783128762811,1088.4773080739126,804.0511446125387,1148.004476337655,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,950.8559091061818,838.4064115073661,1063.3054067049975,778.8792432436237,1122.83257496874,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1017.1311160418772,904.6816184430616,1129.580613640693,845.1544501793192,1189.1077819044351,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1054.9848585631903,942.5353609643746,1167.434356162006,883.0081927006322,1226.9615244257484,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1025.303571726371,912.8540741275552,1137.7530693251867,853.326905863813,1197.2802375889291,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1102.5168732224918,990.067375623676,1214.9663708213077,930.5402073599336,1274.49353908505,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ARIMA,1091.223947126853,978.7855092394882,1203.662385014218,919.2641956333348,1263.1836986203714,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1211.7142857142858,1086.3127460820167,1337.1158253465549,1019.9291809294672,1403.4993904991045,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1216.428571428571,1036.637765944452,1396.219376912691,941.4622626397606,1491.394880217382,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1221.142857142857,997.9891818796998,1444.2965324060144,879.8587619159348,1562.4269523697794,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1225.857142857143,964.8130215239436,1486.9012641903423,826.6246110225362,1625.0896746917497,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1230.571428571429,934.9971650873916,1526.1456920554658,778.5296014917024,1682.613255651155,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1235.2857142857142,907.4779983332352,1563.0934302381932,733.9470757205424,1736.624352850886,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1240.0,881.6352507651283,1598.364749234872,691.9284118461545,1788.0715881538454,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1244.7142857142858,857.0722732818028,1632.3562981467687,651.8669874165936,1837.561584011978,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1249.4285714285716,833.5187163354524,1665.3384265216907,613.3493384783338,1885.5078043788096,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1254.142857142857,810.7814619168016,1697.5042523689126,576.0801165232677,1932.2055977624464,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1258.857142857143,788.7174961112516,1728.996789603034,539.840600643523,1977.8736850707628,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Drift,1263.571428571429,767.2178352931596,1759.9250218496975,504.4641147669787,2022.6787423758788,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,1051.5911929118345,1324.6389297359008,979.3198225587691,1396.910300088966,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,1022.6117213773512,1353.618401270384,934.9995454621128,1441.2305771856225,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,997.9132626359888,1378.3168600117465,897.2265124385466,1479.0036102091883,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,975.9948230541736,1400.2352995935616,863.7051518217236,1512.5249708260117,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,956.0670220364376,1420.1631006112978,833.228210170729,1543.0019124770065,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,937.6540083206652,1438.57611432707,805.0679357814425,1571.1621868662928,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,920.4427630998308,1455.7873595479043,778.7456076997104,1597.4845149480248,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,904.2144138303396,1472.0157088173958,753.9264892561825,1622.3036333915527,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,888.8088312096152,1487.42129143812,730.3656838159077,1645.8644388318276,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,874.104695252168,1502.1254273955674,707.877648472492,1668.3524741752433,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,860.0074943380665,1516.2226283096688,686.3178401765826,1689.9122824711526,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,ETS,1188.1150613238676,846.4419098822964,1529.7882127654389,665.5710690926995,1710.6590535550358,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Mean,1023.0555555555557,903.1454208643293,1142.965690246782,839.6688298904996,1206.4422812206114,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Naive,1207.0,1084.981945503,1329.018054497,1020.3894891883364,1393.6105108116635,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Naive,1207.0,1034.4404124759633,1379.5595875240367,943.0928847287742,1470.9071152712258,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
